	Unnamed: 0	gene_id	gene_type	logFC	AveExpr
10019	8052	LRP2	protein_coding	-0.025061906	0.384846724
10020	966	GMEB1	protein_coding	-0.052777297	6.541483476
10021	16309	ENSG00000248236	processed_pseudogene	-0.027398119	-0.249209439
10022	10129	TCTA	protein_coding	-0.044545846	4.016007217
10023	9734	IGBP1P3	processed_pseudogene	-0.067741209	3.5951929
10024	14422	ENSG00000278981	antisense	-0.052321263	6.074596119
10025	7407	SCTR	protein_coding	-0.047691148	7.973281499
10026	10139	MST1	protein_coding	-0.046171632	5.140622341
10027	10364	ENSG00000272182	antisense	-0.055853146	4.716702158
10028	13975	LINC02262	lincRNA	0.028677532	6.6829368
10029	4772	MIR6741	miRNA	-0.048785477	4.652646525
10030	3662	UAP1-DT	antisense	-0.056113219	6.060235677
10031	13577	ENSG00000249171	lincRNA	-0.038624047	2.800227855
10032	6541	DCTN1-AS1	antisense	-0.054720272	4.939932811
10033	12435	FAM53A	protein_coding	0.037038318	2.72965756
10034	2848	ENSG00000275767	unprocessed_pseudogene	-0.052544563	7.245758283
10035	17518	NSG2	protein_coding	0.027073416	1.595060067
10036	17079	NAMPTP2	processed_pseudogene	0.033719605	5.895776812
10037	12109	CRYGS	protein_coding	0.056113425	5.718964439
10038	7372	DPP10-AS2	antisense	0.025538391	2.014106374
10039	4966	ENSG00000251508	unprocessed_pseudogene	0.02637713	2.437980348
10040	10461	RNA5SP135	rRNA_pseudogene	0.043484195	2.822856641
10041	5665	SF3B6	protein_coding	-0.050036404	7.304457893
10042	2716	RPS15AP9	processed_pseudogene	0.066139547	4.260272456
10043	4890	TMEM78	lincRNA	-0.031909467	2.937387484
10044	17978	THAP12P5	transcribed_processed_pseudogene	-0.03002613	-1.513670345
10045	14616	ENSG00000251200	antisense	-0.027294114	2.53406968
10046	10640	EPHA3	protein_coding	0.029473869	-1.292997964
10047	2460	NBPF6	protein_coding	-0.039647514	2.015469705
10048	8489	LINC01792	lincRNA	-0.036999003	2.632051017
10049	6114	STON1	protein_coding	0.037080452	2.870932578
10050	7205	GCC2-AS1	antisense	0.064976469	4.613772274
10051	670	HP1BP3	protein_coding	-0.047944129	7.210383428
10052	14743	ING2	protein_coding	-0.02410008	0.159312682
10053	11611	ENSG00000241220	lincRNA	0.035788072	0.755680166
10054	2546	CYMP	transcribed_unitary_pseudogene	0.029854877	2.132415699
10055	10342	PDE12	protein_coding	-0.046983182	2.555676394
10056	1968	KRT8P21	processed_pseudogene	0.043761711	3.995708662
10057	13329	ENSG00000250612	processed_pseudogene	-0.043716616	6.714892947
10058	7276	ENSG00000270190	lincRNA	-0.023891743	5.110152602
10059	17550	ENSG00000248469	antisense	0.028962352	0.522576422
10060	1142	CLSPN	protein_coding	-0.058230362	6.075183215
10061	14920	NKD2	protein_coding	0.054146972	5.835023175
10062	8731	ENSG00000273118	sense_overlapping	-0.033334202	5.138679479
10063	16183	MBLAC2	protein_coding	0.030978819	-0.433619818
10064	4995	ENSG00000282097	lincRNA	-0.054804636	6.980177288
10065	17172	SLC26A2	protein_coding	0.025020217	0.046549231
10066	2109	CTBS	protein_coding	0.030296805	6.829652673
10067	1668	SLC25A3P1	transcribed_processed_pseudogene	0.024164546	0.51356997
10068	9542	ENSG00000228874	processed_pseudogene	-0.031160937	0.744655828
10069	5951	DHX57	protein_coding	-0.033030097	4.914534265
10070	4575	LINC01740	lincRNA	0.034034218	2.675069099
10071	1541	SPATA6	protein_coding	0.040875604	2.96889009
10072	3918	KIAA0040	protein_coding	0.026388599	-1.203743636
10073	5585	NT5C1B-RDH14	protein_coding	-0.044712802	5.800767818
10074	15133	MIR4637	miRNA	0.065116239	5.079760028
10075	5739	AGBL5-IT1	sense_intronic	-0.059644977	5.830249839
10076	1949	PTGER3	protein_coding	-0.053197396	5.265333956
10077	10445	LRIG1	protein_coding	0.047884935	1.256946648
10078	16036	ENSG00000250258	antisense	-0.053438869	7.945286873
10079	11802	ENSG00000272797	lincRNA	0.025632352	1.02441176
10080	6367	ENSG00000280257	TEC	-0.040382606	3.135687708
10081	6788	PGBD4P5	processed_pseudogene	-0.024628712	1.062177881
10082	5095	ENSG00000226014	processed_pseudogene	-0.066979134	4.594763268
10083	6692	RNF181	protein_coding	0.023988703	-0.071317297
10084	13529	RASGEF1B	protein_coding	0.029446033	-0.360071092
10085	2629	ENSG00000233839	processed_pseudogene	-0.026122866	2.219975364
10086	3210	SPRR2B	protein_coding	-0.055488862	6.118185762
10087	4620	ENSG00000229242	antisense	-0.044485047	7.828345124
10088	12593	SNRPCP16	processed_pseudogene	-0.038536456	0.473179424
10089	6592	ENSG00000270996	lincRNA	0.028783696	-0.004496528
10090	7498	ZFP91P1	processed_pseudogene	0.024851108	-1.20998448
10091	9496	KRT18P17	processed_pseudogene	0.058387795	2.03647389
10092	6971	TMEM127	protein_coding	0.062137478	4.978446139
10093	17964	GCM2	protein_coding	-0.025617211	3.747777441
10094	2302	CNN3	protein_coding	0.032289363	3.535666161
10095	18449	PAIP1P1	processed_pseudogene	0.030969768	-0.211215636
10096	11634	MME-AS1	antisense	-0.056913491	5.786952255
10097	1595	NRDC	protein_coding	0.039087608	4.359521709
10098	8194	ENSG00000236231	lincRNA	0.049442149	2.554893827
10099	2310	RWDD3-DT	antisense	-0.049392303	4.116247498
10100	15508	ENSG00000271788	lincRNA	-0.060213075	8.097929721
10101	4483	RNA5SP534	rRNA	-0.060362065	6.096630838
10102	8504	ENSG00000183308	antisense	-0.033779849	7.509031632
10103	18754	RN7SL200P	misc_RNA	-0.047752703	7.473293178
10104	18021	ENSG00000234261	lincRNA	0.045872805	4.922129823
10105	1823	FOXD3-AS1	antisense	0.02764339	1.128094305
10106	15859	ENSG00000285204	antisense	0.024751943	1.717208924
10107	8266	ENSG00000280636	snoRNA	-0.057646806	5.440796501
10108	67	ISG15	protein_coding	-0.026278772	1.235197098
10109	12632	ENSG00000249443	processed_pseudogene	-0.04856004	5.092792491
10110	9608	MIR3135A	miRNA	-0.056037166	2.343114539
10111	7671	LYPD1	protein_coding	-0.060542948	5.152679058
10112	12259	RNU6-25P	snRNA	0.063477395	4.633758753
10113	256	CAMTA1-DT	antisense	-0.023421798	2.093224325
10114	960	SNORA16A	snoRNA	-0.024136115	-0.703224347
10115	18354	SAR1AP1	processed_pseudogene	0.032062118	3.56554352
10116	2998	SEC22B3P	unprocessed_pseudogene	-0.038419408	3.588191149
10117	1422	ENSG00000225721	antisense	-0.032570773	3.063907247
10118	5273	OR2T32P	transcribed_unprocessed_pseudogene	0.030879416	0.290917261
10119	18542	MICB	protein_coding	0.023394512	-1.176785905
10120	9968	ENSG00000235845	antisense	-0.030629148	4.78097397
10121	13793	CENPE	protein_coding	-0.057333733	1.901343492
10122	390	MAD2L2	protein_coding	0.025576769	0.192270448
10123	7108	MFSD9	protein_coding	-0.023558934	-0.989754182
10124	3784	ENSG00000235736	lincRNA	0.046491995	7.798400315
10125	10920	ENSG00000273394	antisense	-0.067196692	4.157092428
10126	11992	ENSG00000239381	lincRNA	-0.032499469	0.799832967
10127	7727	ENSG00000230569	lincRNA	-0.027792746	1.482273359
10128	3503	PYHIN5P	unprocessed_pseudogene	0.041948455	5.339057698
10129	10625	PSMC1P6	processed_pseudogene	-0.041353286	4.499896955
10130	2120	MIR4423	miRNA	-0.051545408	3.595687664
10131	2838	ENSG00000240929	transcribed_unprocessed_pseudogene	0.038460085	2.182989047
10132	15348	NPR3	protein_coding	0.050663194	2.929174745
10133	12897	LINC02513	lincRNA	0.026398089	0.547719429
10134	4511	LAMB3	protein_coding	-0.065620692	4.078546502
10135	3782	DPT	protein_coding	-0.050530075	7.376630058
10136	18294	OR2W4P	unprocessed_pseudogene	-0.065180155	4.863195451
10137	15373	GUSBP18	transcribed_unprocessed_pseudogene	-0.045678158	4.1903141
10138	1154	TRAPPC3	protein_coding	0.06373717	6.420264693
10139	5437	RPL30P3	processed_pseudogene	0.04312461	3.641147909
10140	6432	SNRNP27	protein_coding	0.023162605	1.56333843
10141	1931	SGO1P1	processed_pseudogene	-0.039685611	0.617836399
10142	2363	RNU6-750P	snRNA	-0.043303733	1.160322066
10143	3933	RNU2-12P	snRNA	-0.02354625	0.472361136
10144	4773	ENSG00000248322	sense_overlapping	-0.029563284	2.43221167
10145	10618	PPATP1	processed_pseudogene	-0.063330437	4.552047816
10146	3947	CRYZL2P	transcribed_unitary_pseudogene	-0.05681243	4.760302249
10147	944	PHACTR4	protein_coding	0.023494419	1.45718228
10148	12972	PHOX2B-AS1	antisense	0.024365729	-0.967835803
10149	478	ENSG00000237445	lincRNA	0.058126249	10.24927502
10150	10354	ENSG00000283148	lincRNA	-0.056535934	4.335077297
10151	26	WBP1LP7	processed_pseudogene	-0.028075321	-0.458773597
10152	9369	ENSG00000237566	processed_pseudogene	0.023667082	-0.505910772
10153	13274	TMPRSS11D	protein_coding	-0.051315412	0.811417087
10154	2090	ENSG00000237076	lincRNA	0.046992562	3.491151407
10155	1615	ENSG00000236004	processed_pseudogene	-0.031833858	2.719376804
10156	10936	ZBTB20-AS5	lincRNA	-0.045113009	0.001091157
10157	11540	WWTR1-IT1	sense_intronic	0.041502724	1.694906347
10158	17449	RN7SL623P	misc_RNA	-0.063622829	4.764319203
10159	9439	FANCD2	protein_coding	0.025007492	0.112649545
10160	7846	LINC02612	lincRNA	0.033137172	2.711747836
10161	2089	LINC01725	lincRNA	0.060692404	9.419324843
10162	1594	ENSG00000212624	snoRNA	-0.062539893	7.73809415
10163	2706	CD2	protein_coding	-0.055311825	5.481826781
10164	11190	ENSG00000261159	lincRNA	-0.025709494	-0.605310954
10165	14141	ENSG00000249513	lincRNA	-0.024189745	2.735396855
10166	8	OR4G11P	transcribed_unprocessed_pseudogene	0.046612048	2.8367532
10167	9908	ENSG00000285539	processed_transcript	0.051909137	3.017827595
10168	1388	MIR6079	miRNA	0.032446955	6.86182003
10169	16669	ACSL6	protein_coding	-0.044736689	5.732027853
10170	16861	LRRTM2	protein_coding	-0.06777119	4.248666437
10171	1743	C8B	protein_coding	-0.054347202	5.803023323
10172	17126	HMGN1P16	processed_pseudogene	-0.026020456	0.996811797
10173	2019	ENSG00000228187	processed_pseudogene	-0.036128043	1.734963044
10174	14701	LINC01098	lincRNA	-0.035632652	4.790864432
10175	15604	RPL37P25	processed_pseudogene	0.041726256	5.780238229
10176	1022	HCRTR1	protein_coding	0.023902375	4.64136631
10177	16442	XBP1P1	processed_pseudogene	-0.034023743	7.490808928
10178	12688	LINC01096	lincRNA	0.049888982	2.572562872
10179	7023	ACTR1B	protein_coding	-0.028085193	2.944828594
10180	15176	LINC02218	protein_coding	-0.054828633	2.925343911
10181	18904	ENSG00000218809	unprocessed_pseudogene	0.0659903	3.794297222
10182	18874	ENSG00000281969	TEC	-0.045806743	6.931271248
10183	12565	AFAP1	protein_coding	-0.022937088	-1.272186752
10184	17541	HRH2	protein_coding	-0.046395906	9.580155932
10185	8567	H3P8	processed_pseudogene	0.049228903	1.282846698
10186	14369	PRSS48	protein_coding	-0.025495868	6.055267619
10187	490	ZBTB2P1	processed_pseudogene	0.031765888	-0.759541775
10188	18823	C6orf89	protein_coding	0.040186291	7.706566281
10189	11892	RN7SKP40	misc_RNA	0.031321294	0.040752973
10190	9511	LINC00620	antisense	-0.040495182	5.340398323
10191	5253	HSD17B7P1	processed_pseudogene	-0.059388525	4.176806199
10192	6674	PEBP1P2	processed_pseudogene	-0.023420901	-0.994170983
10193	1950	ENSG00000235782	antisense	-0.052795869	6.408759619
10194	5126	RN7SKP12	misc_RNA	0.022949071	0.065742008
10195	4728	PHB1P11	processed_pseudogene	0.023952389	0.61677472
10196	9434	EMC3	protein_coding	-0.049108147	5.16008292
10197	971	Y_RNA	misc_RNA	-0.041032031	1.741506495
10198	8984	TM4SF20	protein_coding	-0.024920819	-0.292852921
10199	534	FAM131C	protein_coding	0.023043244	-1.261032149
10200	14801	ENSG00000235149	lincRNA	-0.063972926	5.37203452
10201	1459	NASP	protein_coding	0.068105891	5.687777854
10202	17948	LINC02522	lincRNA	-0.038642547	9.630122785
10203	18019	ENSG00000229646	lincRNA	-0.045204282	2.632740355
10204	11583	P2RY13	protein_coding	0.025754825	0.310683012
10205	18171	LINC02980	lincRNA	0.035878585	0.338690482
10206	18062	TPMT	protein_coding	0.023650209	2.404403275
10207	4279	PHLDA3	protein_coding	0.041896883	2.816734171
10208	16820	ENSG00000250284	lincRNA	0.022754796	3.149416892
10209	13316	UGT2B26P	unprocessed_pseudogene	-0.051701045	6.147603851
10210	5645	RN7SKP27	misc_RNA	-0.057649565	3.400146538
10211	11001	LRRC58	protein_coding	0.042016646	6.528482776
10212	13854	OSTC	protein_coding	-0.037104607	7.035236265
10213	10116	CCDC71	protein_coding	0.043376447	0.963412629
10214	2490	SARS1	protein_coding	-0.024144253	1.500310039
10215	16963	PCDHAC1	protein_coding	0.023851772	1.9049283
10216	5472	MIR4261	miRNA	-0.052333251	5.733302334
10217	4957	RNU6-1211P	snRNA	0.02907284	1.710782295
10218	87	B3GALT6	protein_coding	-0.03169888	6.829624291
10219	5043	ENSG00000237922	processed_pseudogene	-0.057334138	7.113257319
10220	16816	ENSG00000279240	lincRNA	0.022779425	6.224512443
10221	16788	TIFAB	protein_coding	0.039470283	4.145781492
10222	8870	CNPPD1	protein_coding	-0.023417198	0.999222532
10223	10946	LSAMP	protein_coding	-0.051106597	4.60536775
10224	5436	HMGB1P25	processed_pseudogene	0.04247556	2.508672803
10225	5918	RNU6-939P	snRNA	-0.063799092	3.623636838
10226	6822	IGKV2-36	IG_V_pseudogene	-0.05720045	5.893944267
10227	9396	CAV3	protein_coding	0.042280392	2.783068028
10228	4532	IPO8P1	processed_pseudogene	-0.024121045	0.386763738
10229	17466	STK10	protein_coding	0.050347292	2.412265672
10230	14756	RPL6P16	processed_pseudogene	-0.055093201	3.537402847
10231	1960	NEGR1-IT1	sense_intronic	0.034316289	0.656164026
10232	13902	ENSG00000248656	lincRNA	-0.036895175	3.236743908
10233	8138	LRRC2P1	processed_pseudogene	0.022796828	-0.846047426
10234	11186	RPS15AP16	processed_pseudogene	0.033000337	0.706960048
10235	4340	MYOG	protein_coding	-0.056396755	4.851355543
10236	10410	THOC7-AS1	antisense	-0.038780934	8.320982661
10237	3101	ENSG00000261168	sense_overlapping	-0.054050121	8.248507487
10238	10048	MIR1226	miRNA	0.030535473	2.215999544
10239	16498	ENSG00000250650	processed_pseudogene	0.028090239	-0.992393658
10240	18761	Y_RNA	misc_RNA	-0.023786634	-1.207021218
10241	14739	ENSG00000248376	processed_pseudogene	-0.049123967	4.817914742
10242	5192	ENSG00000227728	unprocessed_pseudogene	-0.053349295	4.833647313
10243	15168	RNU6-1003P	snRNA	0.038976211	2.57986866
10244	16092	RPL5P16	processed_pseudogene	0.04319269	2.91789368
10245	16713	AFF4-DT	lincRNA	-0.052118725	3.009004745
10246	18789	CLPSL2	protein_coding	0.052830229	2.059112067
10247	10375	CFAP20DC-DT	lincRNA	-0.0484908	6.618828447
10248	3788	RPL29P7	processed_pseudogene	0.023909523	-0.474691588
10249	7325	HMGN2P23	processed_pseudogene	-0.022517271	0.165796233
10250	18835	RN7SL273P	misc_RNA	0.049440583	1.652642731
10251	17611	FAM193B-DT	lincRNA	0.034563844	1.016022076
10252	14287	Y_RNA	misc_RNA	0.031365924	3.010855683
10253	2299	KATNBL1P2	processed_pseudogene	-0.062357946	4.102367569
10254	15417	KRT18P31	processed_pseudogene	-0.023133104	0.896457157
10255	6581	ENSG00000237293	antisense	-0.043537786	6.611104993
10256	321	ENSG00000231181	processed_pseudogene	-0.04845439	0.748865594
10257	13065	ENSG00000237961	processed_pseudogene	0.024175793	4.809947237
10258	2752	HSD3BP2	unprocessed_pseudogene	-0.027043069	-0.382361021
10259	7107	SLC9A2	protein_coding	-0.043063268	6.60414797
10260	4239	ENSG00000231984	processed_pseudogene	0.051324668	7.603561916
10261	2757	GAPDHP32	processed_pseudogene	0.027724427	-1.144303487
10262	12892	TBC1D1	protein_coding	-0.047772978	2.163472644
10263	8837	RNU6-136P	snRNA	0.055668743	5.77476019
10264	17619	ENSG00000248943	lincRNA	0.048348693	2.541798207
10265	18836	CMTR1	protein_coding	-0.022421675	0.593587951
10266	5533	ENSG00000285876	lincRNA	0.02686561	6.844648853
10267	11030	IQCB1	protein_coding	0.054857691	3.621421181
10268	10713	ENSG00000240827	processed_pseudogene	-0.046923425	10.22338878
10269	11142	RCC2P4	processed_pseudogene	-0.037823587	2.825093915
10270	13946	RN7SL184P	misc_RNA	0.040976624	3.330656471
10271	13008	YIPF7	protein_coding	-0.027018565	8.224709678
10272	13489	ENSG00000250214	processed_pseudogene	-0.048834609	1.925566197
10273	12877	MIR1255B1	miRNA	0.042418913	2.091695825
10274	17404	ENSG00000253357	sense_intronic	-0.051967818	4.350980934
10275	8420	ENSG00000271893	lincRNA	-0.048933384	5.00075259
10276	215	ENSG00000284739	lincRNA	0.024295951	0.215231991
10277	17373	HMMR	protein_coding	0.024462072	1.810916188
10278	14959	C5orf38	protein_coding	0.045627395	2.872269732
10279	17376	ENSG00000285590	lincRNA	0.032767628	5.172962889
10280	6817	IGKV3-31	IG_V_pseudogene	-0.026204995	0.880658954
10281	8118	RPS2P18	processed_pseudogene	-0.049964291	6.614160768
10282	4851	H3-4	protein_coding	-0.023490452	1.260821813
10283	3336	ENSG00000273088	protein_coding	0.022465158	0.667566421
10284	2055	ENSG00000282898	lincRNA	0.06277215	4.670150584
10285	18326	ZSCAN23	protein_coding	-0.043561999	0.402909405
10286	13715	DUTP8	processed_pseudogene	0.023510027	5.711007881
10287	4015	ENSG00000251520	unprocessed_pseudogene	-0.024185271	4.166053142
10288	4862	RNA5S1	rRNA	0.024609629	1.533660159
10289	4223	PRR13P1	processed_pseudogene	0.022374399	-1.041821447
10290	5110	ENSG00000225554	lincRNA	-0.0462517	3.85490154
10291	17504	RNU6-500P	snRNA	-0.043528278	2.220412461
10292	12683	U6	snRNA	0.027235993	-1.12589566
10293	450	PRAMEF25	protein_coding	-0.035401744	5.234185264
10294	1169	FTLP18	processed_pseudogene	0.023092231	-1.335606467
10295	5621	HS1BP3-IT1	sense_intronic	-0.046018905	2.313826546
10296	3075	GOLPH3L	protein_coding	-0.054847549	5.035968748
10297	10705	OR5K1	protein_coding	-0.041388749	2.2576316
10298	11880	RNU4-4P	snRNA	-0.04489449	5.27033864
10299	1523	FOXD2-AS1	lincRNA	-0.049923439	7.314642015
10300	13699	UNC5C	protein_coding	-0.033778938	4.83158026
10301	12077	LINC01839	lincRNA	0.050849777	0.977058628
10302	8498	Y_RNA	misc_RNA	0.023126663	-0.941354838
10303	18497	VARS2	protein_coding	0.057147664	7.053505649
10304	3034	H3C15	protein_coding	-0.052369998	5.963321289
10305	17173	TIGD6	protein_coding	0.024874868	4.768466231
10306	8426	RNU6-915P	snRNA	0.027802737	1.886088937
10307	15320	ENSG00000248624	sense_intronic	-0.023244339	2.551165486
10308	13174	RPL17P20	processed_pseudogene	-0.032576559	3.381564035
10309	11113	ENPP7P4	transcribed_unprocessed_pseudogene	-0.028134014	-0.702583562
10310	6374	MEIS1-AS2	antisense	0.023456836	0.811366163
10311	2753	GAPDHP23	processed_pseudogene	0.027679161	-0.211095777
10312	10357	ABHD6	protein_coding	0.035768501	2.687870596
10313	1252	PPIE	protein_coding	0.024020828	1.31182226
10314	2386	LINC01349	lincRNA	0.065828331	4.837600008
10315	16560	LINC02201	lincRNA	0.03593879	2.088709138
10316	12901	LINC02278	lincRNA	-0.029771881	0.404575593
10317	644	PLA2G2F	protein_coding	0.025553174	-0.809472856
10318	16332	RN7SKP62	misc_RNA	0.024969898	0.926379566
10319	12650	WDR1	protein_coding	-0.04768148	6.203229723
10320	14374	FHIP1A	protein_coding	-0.049596641	4.910554287
10321	5569	CYRIA	protein_coding	-0.05302038	8.476909261
10322	13569	ENSG00000251647	processed_pseudogene	0.040196756	6.172759722
10323	10095	ARIH2OS	protein_coding	-0.061491218	5.945912545
10324	10469	FRMD4B	protein_coding	-0.064126166	5.358512021
10325	15245	ENSG00000248591	processed_pseudogene	0.051355792	5.975672603
10326	2646	ENSG00000270780	processed_pseudogene	0.046812713	5.887559401
10327	16906	IGIP	protein_coding	-0.06328643	4.967601798
10328	14595	ENSG00000207171	snoRNA	-0.034047124	2.516139405
10329	12354	FYTTD1	protein_coding	-0.028974201	0.870790564
10330	9086	ENSG00000261096	sense_overlapping	-0.052434136	4.402646163
10331	15122	DNAH5	protein_coding	-0.028639301	7.512226574
10332	5948	GEMIN6	protein_coding	-0.026576578	-0.567908953
10333	12371	RNU6-860P	snRNA	-0.031598881	1.738739248
10334	12066	ECE2	protein_coding	-0.022261227	-0.925317584
10335	15782	MAST4-IT1	sense_intronic	0.04229566	5.817426593
10336	15507	PRELID3BP7	processed_pseudogene	0.066592799	5.166767718
10337	10928	ENSG00000241490	antisense	-0.024559909	-0.813174592
10338	12115	AHSG	protein_coding	0.032239806	-0.896592367
10339	5685	DNAJC27	protein_coding	-0.029409699	0.379181287
10340	11240	FAM86HP	transcribed_unprocessed_pseudogene	-0.050924493	5.466510803
10341	8725	RPS27P10	processed_pseudogene	-0.036387736	2.419673728
10342	7238	ENSG00000229730	processed_pseudogene	-0.040216476	4.741035211
10343	11307	LINC02000	lincRNA	-0.065272605	5.254462694
10344	7642	ENSG00000273588	unprocessed_pseudogene	0.048378215	2.535109453
10345	10558	CLUHP10	unprocessed_pseudogene	-0.039722734	7.738679111
10346	3364	ENSG00000223503	processed_pseudogene	-0.035449655	0.043201324
